"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
0,37.3867,35.9246,45.9527,60.5627,92.3624,164.3244,336.0679,563.9459,1002.2876,2191.8569,4241.6898,5630.1157,5994.5907,4608.5472,2746.4498,1408.7755,819.6131,483.7268,263.3052,130.9781,60.3977,20.693,9.1795,3.3341,1.0738,0.3517,0.1121,0.0343,0.0093,0.003,9e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,49.9403,46.1923,56.6237,71.4262,104.0083,176.2124,342.5358,548.4687,933.9104,1969.9152,3764.7135,5131.3979,5835.5843,4905.8626,3195.542,1776.4736,1119.7662,714.1568,417.9854,222.3661,109.4775,39.6028,18.5569,7.1192,2.4147,0.8304,0.2775,0.0889,0.0251,0.0082,0.0025,7e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,41.379,39.3545,49.7715,64.8428,97.7136,171.7216,346.9939,576.6204,1018.1736,2226.4278,4369.5053,5998.6358,6716.0149,5457.7445,3415.3803,1825.6151,1105.0028,677.0148,381.4504,195.8568,93.1423,32.7375,14.9011,5.5532,1.8325,0.6141,0.2002,0.0627,0.0173,0.0055,0.0017,5e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,34.7642,34.0071,44.3768,59.6977,93.0332,169.3383,354.5857,607.9415,1101.2173,2443.0613,4729.4797,6144.8096,6281.3972,4597.9798,2619.4702,1292.1904,723.5584,411.5759,216.4162,104.2513,46.5836,15.5478,6.7173,2.3763,0.7464,0.2388,0.0744,0.0223,0.0059,0.0018,5e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,40.8799,38.6466,48.5392,62.7721,93.8227,163.3574,326.5038,535.8771,931.7295,1993.1335,3793.737,5010.3694,5378.794,4210.9431,2562.8997,1341.6446,797.0843,480.3126,266.6808,135.1424,63.4643,22.0762,9.944,3.6674,1.1984,0.3979,0.1286,0.0399,0.0109,0.0035,0.001,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,42.6275,41.2874,53.2771,70.8393,109.0203,195.7484,403.8122,681.9291,1215.3417,2646.1928,5026.1718,6429.6385,6512.8085,4757.5086,2716.7582,1345.4869,757.0232,432.8623,228.8075,110.7795,49.7508,16.6751,7.2352,2.5704,0.8108,0.2605,0.0815,0.0245,0.0065,0.002,6e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,49.7682,47.1109,59.2584,76.7548,114.9183,200.4675,401.5362,660.5377,1151.5163,2471.7076,4724.4117,6268.505,6759.3071,5309.9737,3239.029,1698.1132,1010.0949,609.2842,338.5729,171.6984,80.6863,28.0826,12.6568,4.6706,1.5271,0.5073,0.164,0.0509,0.014,0.0044,0.0013,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,33.8327,32.842,42.4901,56.6589,87.4856,157.7056,326.9807,555.7292,999.3511,2207.3972,4286.8364,5649.1359,5910.4756,4441.1294,2589.2026,1302.5257,743.3466,430.6088,230.3172,112.7159,51.1527,17.2943,7.5696,2.7127,0.8627,0.2793,0.088,0.0266,0.0072,0.0023,7e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,59.2055,55.2188,68.3054,86.9467,127.7749,218.4495,428.1334,689.244,1175.0497,2461.5829,4600.1589,6008.2233,6438.943,5075.2781,3122.9267,1654.2171,995.3922,607.6653,341.6746,175.2234,83.2593,29.2472,13.3052,4.9559,1.6347,0.5476,0.1784,0.0558,0.0154,0.0049,0.0015,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,45.5963,43.5228,55.2522,72.2396,109.2141,192.4292,389.2272,645.407,1131.1659,2428.6782,4592.8261,5940.5807,6171.197,4655.2604,2740.7309,1394.4864,805.8719,472.9339,256.1975,126.9084,58.2877,19.9048,8.8007,3.186,1.023,0.3342,0.1062,0.0324,0.0087,0.0028,8e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,39.3312,37.1292,46.565,60.1389,89.7841,156.2037,312.2151,513.223,896.0159,1934.6661,3750.1428,5097.9577,5675.8348,4609.0977,2891.6103,1551.5102,943.3628,580.8152,328.854,169.6461,81.054,28.6001,13.0692,4.8898,1.6198,0.5448,0.1782,0.0559,0.0155,0.005,0.0015,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,48.8758,45.9043,57.2331,73.4556,108.9097,188.0017,372.3625,605.8782,1044.676,2216.9353,4197.7036,5543.7711,5984.917,4730.3921,2908.9961,1537.7517,922.7168,561.481,314.6498,160.8357,76.1725,26.6842,12.1054,4.4965,1.4792,0.4944,0.1607,0.0501,0.0138,0.0044,0.0013,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,43.4322,41.5657,52.9221,69.4015,105.2567,186.0789,377.6888,628.2581,1104.2094,2375.949,4494.1229,5796.8345,5989.1217,4487.8437,2625.7512,1328.7024,763.7261,445.8684,240.3543,118.519,54.1919,18.4375,8.1215,2.9291,0.9372,0.3052,0.0967,0.0294,0.0079,0.0025,7e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
